hhnum,pnum,order,name_flag,match_flag,nodata_flag,startmon,startdate_flag,day1,day2,day3,day4,day5,day6,day7,days_flag,brkfst1,brkfst2,brkfst3,brkfst4,brkfst5,brkfst6,brkfst7,lunch1,lunch2,lunch3,lunch4,lunch5,lunch6,lunch7,dinner1,dinner2,dinner3,dinner4,dinner5,dinner6,dinner7,snackam1,snackam2,snackam3,snackam4,snackam5,snackam6,snackam7,snackpm1,snackpm2,snackpm3,snackpm4,snackpm5,snackpm6,snackpm7
108745,2,2,0,0,0,5,0,5,6,7,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108745,3,,3,5,2,5,0,5,6,7,1,2,3,4,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
108745,4,,3,5,2,5,0,5,6,7,1,2,3,4,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
108752,1,1,0,3,0,8,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0
108752,2,4,0,3,0,8,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1
108752,3,5,0,3,0,8,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1
108752,4,2,0,3,0,8,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
108752,5,3,2,3,0,8,0,5,6,7,1,2,3,4,0,,,,1,,,,,,,0,,,,,,,1,,,,,,,1,,,,,,,1,,,
108753,1,1,0,0,0,9,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1
108753,2,2,0,0,0,9,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
108754,1,1,0,0,0,8,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
108754,2,2,0,0,0,8,0,7,1,2,3,4,5,6,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0
108754,3,3,0,3,0,8,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
108754,4,4,0,3,0,8,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
108757,1,1,0,3,0,9,0,2,3,4,5,6,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
108757,2,2,0,0,0,9,0,2,3,4,5,6,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
108757,3,3,0,0,0,9,0,2,3,4,5,6,7,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108757,4,4,0,0,0,9,0,2,3,4,5,6,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
108757,5,,3,5,2,9,0,2,3,4,5,6,7,1,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
108762,1,1,0,0,0,8,0,2,3,4,5,6,7,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108765,1,1,0,0,0,7,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1
108765,2,2,0,0,0,7,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
108774,1,1,0,0,0,9,0,7,1,2,3,4,5,6,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108774,2,3,0,0,0,9,0,7,1,2,3,4,5,6,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108774,3,2,0,0,0,9,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
108774,4,4,0,0,0,9,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108774,5,5,0,3,0,9,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
108784,1,1,2,4,0,10,0,4,5,6,7,1,2,3,0,0,0,0,0,0,0,,1,1,1,1,1,1,,1,0,1,1,0,1,,0,0,0,0,0,0,,0,1,1,1,1,1,
108784,2,2,2,4,0,10,0,4,5,6,7,1,2,3,0,0,0,0,0,0,0,,0,1,0,0,0,1,,1,1,1,1,0,0,,0,0,0,0,0,0,,0,0,0,0,1,1,
108790,1,1,0,0,0,7,0,4,5,6,7,1,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108790,2,2,0,0,0,7,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108790,3,3,0,0,0,7,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108790,4,4,0,0,0,7,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108790,5,5,0,0,0,7,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108790,6,6,0,0,0,7,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108795,1,1,0,0,0,8,0,6,7,1,2,3,4,5,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
108795,2,2,0,0,0,8,0,6,7,1,2,3,4,5,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
108795,3,3,0,0,0,8,0,6,7,1,2,3,4,5,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
108795,4,4,0,0,0,8,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
108806,1,1,0,0,0,9,0,7,1,2,3,4,5,6,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
108809,1,1,0,3,0,5,0,3,4,5,6,7,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
108809,2,2,0,0,0,5,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108809,3,3,0,0,0,5,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108816,1,1,0,0,0,10,0,2,3,4,5,6,7,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1
108816,2,2,0,0,0,10,0,2,3,4,5,6,7,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1
108816,3,3,0,0,0,10,0,2,3,4,5,6,7,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1
108816,4,4,0,0,0,10,0,2,3,4,5,6,7,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
108816,5,,3,5,2,10,0,2,3,4,5,6,7,1,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
108824,1,1,0,0,0,9,0,4,5,6,7,1,2,3,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
108824,2,2,0,3,0,9,0,4,5,6,7,1,2,3,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0
108824,3,3,0,3,0,9,0,4,5,6,7,1,2,3,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
108827,1,1,0,1,0,7,0,6,7,1,2,3,4,5,0,1,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,0,,,,,,
108849,1,1,0,0,0,9,0,2,3,4,5,6,7,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108849,2,3,0,0,0,9,0,2,3,4,5,6,7,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108849,3,2,0,0,0,9,0,2,3,4,5,6,7,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108849,4,4,0,0,0,9,0,2,3,4,5,6,7,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108850,1,1,0,0,0,10,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1
108850,2,2,0,0,0,10,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1
108850,3,3,0,0,0,10,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1
108850,4,4,0,0,0,10,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1
108850,5,5,0,0,0,10,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1
108850,6,6,0,4,0,10,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
108851,1,1,0,0,0,7,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
108860,1,1,0,0,0,10,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108860,2,2,0,0,0,10,0,4,5,6,7,1,2,3,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
108873,1,1,0,0,0,11,0,1,2,3,4,5,6,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
108873,2,2,0,0,1,11,0,1,2,3,4,5,6,7,0,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
108873,3,4,0,0,0,11,0,1,2,3,4,5,6,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108873,4,3,0,0,0,11,0,1,2,3,4,5,6,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108891,1,1,0,0,0,7,0,4,5,6,7,1,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0
108891,2,2,0,0,0,7,0,4,5,6,7,1,2,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0
108891,3,3,0,0,0,7,0,4,5,6,7,1,2,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
108895,1,1,0,0,0,12,0,2,3,4,5,6,7,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
108895,2,2,0,0,0,12,0,2,3,4,5,6,7,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
108895,3,3,0,0,0,12,0,2,3,4,5,6,7,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
108895,4,4,0,0,0,12,0,2,3,4,5,6,7,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
108895,5,5,0,0,0,12,0,2,3,4,5,6,7,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1
108897,1,1,2,4,0,7,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108897,2,2,2,4,0,7,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108897,3,3,2,4,0,7,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
108897,4,4,2,4,0,7,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108899,1,1,0,3,0,8,0,6,7,1,2,3,4,5,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108899,2,2,0,0,0,8,0,6,7,1,2,3,4,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108899,3,3,0,0,0,8,0,6,7,1,2,3,4,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108900,1,1,0,1,0,9,0,6,7,1,2,3,4,5,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
108903,1,1,0,0,0,8,0,1,2,3,4,5,6,7,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108903,2,2,0,3,0,8,0,1,2,3,4,5,6,7,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108906,1,1,0,0,0,4,0,5,6,7,1,2,3,4,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1
108910,1,1,0,0,0,1,0,7,1,2,3,4,5,6,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
108910,2,2,0,0,0,1,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1
108913,1,1,0,0,1,12,0,3,4,5,6,7,1,2,0,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
108913,2,2,0,0,1,12,0,3,4,5,6,7,1,2,0,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
108913,3,3,0,4,1,12,0,3,4,5,6,7,1,2,0,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
108914,1,1,0,0,0,6,0,6,7,1,2,3,4,5,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1
108914,2,2,0,0,0,6,0,6,7,1,2,3,4,5,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
108921,1,1,0,0,0,8,0,5,6,7,1,2,3,4,0,0,1,1,1,1,,,1,1,1,1,1,,,1,1,1,1,1,,,0,1,1,1,1,,,1,1,1,1,1,,
108921,2,2,0,0,0,8,0,5,6,7,1,2,3,4,0,0,0,1,1,1,,,1,0,1,1,0,,,1,1,1,1,0,,,0,0,1,1,1,,,1,0,1,1,0,,
108925,1,1,0,3,0,6,0,5,6,7,1,2,3,4,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
108925,2,2,0,0,0,6,0,5,6,7,1,2,3,4,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
108926,1,1,2,4,0,5,0,6,7,1,2,3,4,5,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108926,2,2,2,4,0,5,0,6,7,1,2,3,4,5,0,,0,,,,,,,1,,,,,,,0,,,,,,,0,,,,,,,0,,,,,
108926,3,,3,5,2,5,0,6,7,1,2,3,4,5,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
108926,4,,3,5,2,5,0,6,7,1,2,3,4,5,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
108927,1,1,0,0,0,7,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
108927,2,2,0,3,0,7,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1
108927,3,3,0,0,0,7,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
108927,4,,3,5,2,7,0,6,7,1,2,3,4,5,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
108927,5,,3,5,2,7,0,6,7,1,2,3,4,5,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
108927,6,6,0,0,0,7,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
108927,7,5,0,3,0,7,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
108927,8,4,0,3,0,7,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
108929,1,2,0,0,0,10,0,7,1,2,3,4,5,6,0,,,0,0,0,0,0,,,1,1,1,1,1,,,0,0,1,0,0,,,0,0,1,0,0,,,0,0,0,1,1
108929,2,1,0,0,0,10,0,7,1,2,3,4,5,6,0,,,,,0,0,0,,,,,0,0,0,,,,,1,0,0,,,,,0,0,0,,,,,0,1,1
108929,3,3,0,0,0,10,0,7,1,2,3,4,5,6,0,,,1,1,1,1,1,,,1,1,1,1,1,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0
108929,4,4,0,0,0,10,0,7,1,2,3,4,5,6,0,,,1,1,1,1,1,,,1,1,1,1,1,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0
108939,1,1,0,0,0,6,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108939,2,2,0,0,0,6,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108942,1,1,0,0,0,11,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108942,2,2,0,0,0,11,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108942,3,4,0,0,0,11,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108942,4,3,0,0,0,11,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108945,1,1,0,0,0,10,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
108945,2,2,0,0,0,10,0,4,5,6,7,1,2,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1
108945,3,3,0,0,0,10,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
108945,4,,3,5,2,10,0,4,5,6,7,1,2,3,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
108950,1,1,0,4,0,8,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108950,2,2,0,0,0,8,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108962,1,1,0,3,0,5,0,1,2,3,4,5,6,7,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1
108962,2,2,0,0,0,5,0,1,2,3,4,5,6,7,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1
108962,3,3,0,3,0,5,0,1,2,3,4,5,6,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0
