"eventid","hhnum","whogotpnum","athome","date","date_flag","startmon","daynum","daynum_flag","placeid","placecateg","placecateg_ers","placetype","placeedit_type","placeedit_spaces","placeedit_case","placeedit_name","placeclean_flag","placedist_s","placedist_d","placetime_d","placedist_w","placetime_w","placesnap","placesnap_flag","placesnaptype","free","free_flag","totalpaid","totalpaid_flag","receiptreportedbp","receiptreportedph","receiptobserved","couponsreported","couponsobserved","loyaltycard","storesavings","couponsgeneral","paytypenum","cash","check","creditcard","debitcard","ebt_snap","ebt_snapamt","snapamt_flag","ebt_tanf","ebt_tanfamt","ebt_unk","ebt_unkamt","wic","wicamt","wicamt_flag","giftcard","paytype_flag","itemstot","itemsscanned","itemsbook","itemsblue","itemsreceipt","nummissprices","iteminfotype","reportmethod","booktype","bookpnum","startdate_flag","scandate_flag","abletoscanbp","abletoscanph","practice_flag","manualmatch_flag","moved_flag","multplaces_flag"
40565,115370,1,1,9/25/2012,0,9,6,0,1131305,1,,121,,,,,1,1.39676360312871,2.049,9.03,-996,-996,1,0,"SS",0,0,43.05,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,23,11,0,0,12,,1,6,"Primary",1,0,0,1,0,0,0,0,0
54057,115370,1,1,9/20/2012,0,9,1,0,,2,,217,,,,,9,,,,,,0,0,".V",0,0,23.54,0,1,-996,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,0,1,,1,2,"Primary",1,0,0,,-996,0,0,0,0
10430,115371,1,1,5/19/2012,0,5,2,0,,1,,105,,,,,9,,,,,,0,0,".V",0,0,17.3,0,0,0,0,0,,0,,,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,,,,,,,3,5,"Primary",1,0,0,1,0,0,0,0,0
10433,115371,1,1,5/21/2012,0,5,4,0,1104164,1,,106,,,,,3,10.0018635751149,16.094,25.65,-996,-996,1,0,"CO",0,0,5.75,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,5.75,0,0,-996,0,-996,0,-996,-996,0,0,2,0,0,2,0,,1,6,"Primary",1,0,0,3,0,0,0,0,0
11570,115376,1,1,5/30/2012,0,5,1,0,1044723,1,,106,,,,,3,1.00397647049554,1.34,4.8,-996,-996,1,0,"CO",0,0,3.16,0,1,1,0,0,,1,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,2,5,"Primary",1,0,0,1,0,0,1,0,0
11571,115376,1,1,5/30/2012,0,5,1,0,1139140,1,,119,,,,,3,0.91888391970274,1.01,3.95,1.01,20.87,1,0,"CO",0,0,1.49,0,1,1,0,0,,1,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,,,,,,,3,5,"Primary",1,0,0,1,0,0,0,0,0
11593,115376,2,1,5/30/2012,0,5,1,0,1060869,1,,122,,,,,3,1.35202862685389,1.869,6.7,-996,-996,1,0,"SM",0,0,15.94,0,1,1,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,10,10,0,0,0,,2,5,"Adult",2,0,0,1,0,0,1,0,0
11594,115376,2,1,5/30/2012,0,5,1,0,1106267,1,,122,,,,,3,1.57651731644231,2.058,7.12,-996,-996,1,0,"SM",0,0,4.75,0,1,1,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,,,,,,,3,5,"Adult",2,0,0,1,0,0,0,0,0
12769,115376,2,1,6/5/2012,0,5,7,0,1006582,1,,122,,,,,3,2.93658635783711,4.239,10.57,-996,-996,1,0,"SM",0,0,29.1,0,0,0,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,11,3,0,8,0,,2,5,"Adult",2,0,0,1,0,0,0,0,0
10137,115381,1,1,5/22/2012,0,5,1,0,1060257,1,,106,,,,,3,25.3467416315444,42.949,53.35,-996,-996,1,0,"CO",0,0,7.24,0,,1,0,,,,,,,,,,,,-996,-996,,-996,,-996,,-996,-996,,0,,,,,,,3,3,"Primary",1,0,0,1,0,0,0,0,0
10138,115381,1,1,5/23/2012,0,5,2,0,1060257,1,,106,,,,,3,25.3467416315444,42.949,53.35,-996,-996,1,0,"CO",0,0,5.72,0,,1,1,,0,,0,0,1,0,0,0,0,1,5.4,0,0,-996,0,-996,0,-996,-996,0,6,4,4,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
10810,115381,1,1,5/24/2012,0,5,3,0,1068511,1,,122,,,,,3,0.555878776419623,0.833,3.27,0.693,13.2,1,0,"SM",0,0,23.43,0,,1,1,0,0,1,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,2,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
10815,115381,1,1,5/25/2012,0,5,4,0,1125081,1,,106,,,,,3,0.386267932991117,0.681,3.67,0.541,10.43,1,0,"CO",0,0,5.72,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,4,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
34907,115381,2,1,5/22/2012,0,5,1,0,1125081,1,,106,,,,,3,0.386267932991117,0.681,3.67,0.541,10.43,1,0,"CO",0,0,7,0,1,-996,1,0,0,0,0,0,1,0,0,0,0,1,7,0,0,-996,0,-996,0,-996,-996,0,0,4,4,0,0,0,,1,2,"Adult",2,0,0,1,-996,0,0,0,0
34908,115381,2,1,5/23/2012,0,5,2,0,1125081,1,,106,,,,,3,0.386267932991117,0.681,3.67,0.541,10.43,1,0,"CO",0,0,5.4,0,1,-996,0,0,,0,,,1,0,0,0,0,1,5.4,0,0,-996,0,-996,0,-996,-996,0,0,,,,,,,3,1,"Adult",2,0,0,1,-996,0,0,0,0
34909,115381,1,1,5/26/2012,0,5,5,0,1068511,1,,122,,,,,3,0.555878776419623,0.833,3.27,0.693,13.2,1,0,"SM",0,0,17,0,1,-996,1,1,1,1,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,7,4,0,2,1,,1,2,"Primary",1,0,0,2,-996,0,0,0,0
34911,115381,1,1,5/28/2012,0,5,7,0,1068511,1,,122,,,,,3,0.555878776419623,0.833,3.27,0.693,13.2,1,0,"SM",0,0,13.47,0,1,-996,1,0,0,1,1,0,1,0,0,0,0,1,13.47,1,0,-996,0,-996,0,-996,-996,0,7,3,3,0,0,0,,1,2,"Primary",1,0,0,1,-996,0,0,0,0
34912,115381,1,1,5/28/2012,0,5,7,0,1125081,1,,106,,,,,3,0.386267932991117,0.681,3.67,0.541,10.43,1,0,"CO",0,0,,0,,-996,0,,,,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,0,0,4,0,,2,1,"Primary",1,0,0,3,-996,0,0,0,0
70250,115381,1,1,5/28/2012,0,5,7,0,1068511,1,,122,,,,,3,0.555878776419623,0.833,3.27,0.693,13.2,1,0,"SM",0,0,9.8,0,,-996,1,,0,,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,4,0,0,0,,1,2,"Primary",1,0,0,,-996,0,0,0,0
70253,115381,1,1,5/26/2012,0,5,5,0,1125081,1,,106,,,,,4,0.386267932991117,0.681,3.67,0.541,10.43,1,0,"CO",0,0,5.72,0,,-996,1,,0,,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,0,0,0,4,,1,2,"Primary",1,0,0,,-996,0,0,0,0
52404,115382,1,1,11/15/2012,0,11,2,0,1126311,1,,122,,,,,3,1.9047308058761,2.376,6.5,-996,-996,1,0,"SM",0,0,3,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,2,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
53418,115382,1,1,11/15/2012,0,11,2,0,1137509,1,,122,,,,,3,2.28151666142091,3.022,7.3,-996,-996,1,0,"SM",0,0,9.16,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,0,0,1,3,,1,6,"Primary",1,0,0,2,0,0,0,0,0
54190,115382,1,1,11/20/2012,0,11,7,0,1112185,1,,122,,,,,4,0.705008177599272,1.047,3.93,1.047,20.33,1,0,"SM",0,0,60.64,0,,1,1,,0,,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,6,22,17,5,0,0,,1,6,"Primary",1,0,0,,0,0,0,0,0
21954,115389,1,1,7/23/2012,0,7,2,0,1148797,1,,106,,,,,4,1.07215832065241,1.529,5.85,-996,-996,1,0,"CO",0,0,3.6,0,0,0,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,2,0,0,0,,2,5,"Primary",1,0,0,1,0,0,0,0,0
22845,115389,1,1,7/25/2012,0,7,4,0,1148797,1,,106,,,,,3,1.07215832065241,1.529,5.85,-996,-996,1,0,"CO",0,0,8.62,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,0,0,2,,1,6,"Primary",1,0,0,1,0,0,0,0,0
23296,115389,1,1,7/28/2012,0,7,7,0,1044500,1,,122,,,,,3,1.07117642835395,1.531,5.85,-996,-996,1,0,"SM",0,0,20.15,0,1,1,1,0,0,0,0,0,2,1,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,7,1,0,6,0,,1,6,"Primary",1,0,0,2,0,0,0,0,0
57613,115389,1,1,7/28/2012,0,7,7,0,1044500,1,,122,,,,,3,1.07117642835395,1.531,5.85,-996,-996,1,0,"SM",0,0,3.69,0,,-996,0,,,,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,,,,,,,3,1,"Primary",1,0,0,,-996,0,0,0,0
6758,115395,1,1,5/6/2012,0,5,1,0,2022068,2,,206,,,,,4,4.90840177862603,6.145,15.23,-996,-996,0,0,".V",1,0,0,0,,0,0,0,0,0,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,12,0,0,12,0,,5,5,"Primary",1,0,0,3,0,0,0,0,0
7430,115395,1,1,5/11/2012,0,5,6,0,3000242,1,,110,,,,,4,1.93655978783203,2.131,3.53,-996,-996,0,0,".V",0,0,21.47,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
7431,115395,1,1,5/12/2012,0,5,7,0,1111383,1,,121,,,,,3,4.81345645740062,6.561,16.65,-996,-996,1,0,"SS",0,0,63.1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,7,7,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
7432,115395,1,1,5/12/2012,0,5,7,0,1084459,1,,122,,,,,3,4.75626144770379,5.884,13.75,-996,-996,1,0,"SM",0,0,40.42,0,1,1,1,1,1,1,1,4,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,14,14,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
20975,115395,1,1,5/10/2012,0,5,5,0,1084459,1,,122,,,,,3,4.75626144770379,5.884,13.75,-996,-996,1,0,"SM",0,0,45.79,0,1,-996,1,1,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,10,10,0,0,0,,1,2,"Primary",1,0,0,3,-996,0,0,0,0
29681,115402,1,1,8/19/2012,0,8,5,0,1111598,1,,122,,,,,3,0.692457025348858,1.007,3.33,1.007,19.78,1,0,"SM",0,0,6.99,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
29682,115402,2,1,8/18/2012,0,8,4,0,1145431,1,,122,,,,,3,7.69393795423131,10.629,14.77,-996,-996,1,0,"SM",0,0,13.46,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,6,4,2,0,0,,1,6,"Adult",2,0,0,1,0,0,0,0,0
29690,115402,3,1,8/17/2012,0,8,3,0,1141061,1,,122,,,,,3,8.64860442708332,10.875,18.17,-996,-996,1,0,"SM",0,0,2.89,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,1,6,"Adult",3,0,0,1,0,0,0,0,0
30380,115402,2,1,8/20/2012,0,8,6,0,1013015,1,,123,,,,,3,6.10682814668496,9.308,13.98,-996,-996,1,0,"SS",0,0,152.51,0,1,1,1,1,1,0,0,12.4,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,15,14,0,0,1,,1,6,"Adult",2,0,0,1,0,0,0,0,0
30382,115402,2,1,8/21/2012,0,8,7,0,1004639,1,,122,,,,,3,1.90738830533083,3.572,6.58,-996,-996,1,0,"SM",0,0,77.8,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,16,7,7,0,2,,1,6,"Adult",2,0,0,1,0,0,0,0,0
30385,115402,3,1,8/20/2012,0,8,6,0,1173521,1,,122,,,,,3,8.79066626527718,12.537,17.43,-996,-996,1,0,"SM",0,0,31.82,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,8,0,0,1,7,,1,6,"Adult",3,0,0,2,0,0,0,0,0
47690,115403,1,1,10/19/2012,0,10,4,0,1086485,1,,121,,,,,3,1.79705304734348,2.436,6.32,-996,-996,1,0,"SS",0,0,56.82,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,13,13,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
47694,115403,1,1,10/21/2012,0,10,6,0,1138778,1,,122,,,,,3,0.383135313251592,0.761,3.27,0.679,12.43,1,0,"SM",0,0,26.48,0,1,1,1,,0,,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,4,0,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
38919,115407,1,1,9/20/2012,0,9,1,0,3000382,1,,103,,,,,0,0.429805933048659,0.49,1,0.49,9.58,0,0,".V",0,0,9.53,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
38921,115407,1,1,9/20/2012,0,9,1,0,1086157,1,,123,,,,,3,1.10221712172802,1.803,4.55,-996,-996,1,0,"SS",0,0,38.96,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,8,6,0,0,2,,1,6,"Primary",1,0,0,1,0,0,0,0,0
39686,115407,1,1,9/22/2012,0,9,3,0,1148494,1,,112,,,,,3,0.968734652457202,1.047,2,1.047,20.3,1,0,"MG",0,0,9.5,0,0,0,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,0,0,4,0,,2,5,"Primary",1,0,0,3,0,0,0,0,0
39687,115407,1,1,9/23/2012,0,9,4,0,3000382,1,,103,,,,,4,0.429805933048659,0.49,1,0.49,9.58,0,0,".V",0,0,1.69,0,0,0,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,1,0,,2,5,"Primary",1,0,0,3,0,0,0,0,0
39144,115413,1,1,9/19/2012,0,9,3,0,1134250,1,,112,,,,,3,0.877073635502703,1.269,4.4,1.125,21.62,1,0,"MG",0,0,16.94,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,0,0,3,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
39590,115413,1,1,9/22/2012,0,9,6,0,1003413,1,,122,,,,,3,0.284641391188473,0.377,1.85,0.378,7.32,1,0,"SM",0,0,13.31,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,3,0,2,0,,1,6,"Primary",1,0,0,3,0,0,0,0,0
39591,115413,1,1,9/22/2012,0,9,6,0,1134250,1,,112,,,,,3,0.877073635502703,1.269,4.4,1.125,21.62,1,0,"MG",0,0,12.68,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,1,0,,1,6,"Primary",1,0,0,3,0,0,0,0,0
39592,115413,1,1,9/22/2012,0,9,6,0,,3,,322,,,,,9,,,,,,0,0,".V",0,0,5.5,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,1,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
39593,115413,1,1,9/22/2012,0,9,6,0,1003413,1,,122,,,,,3,0.284641391188473,0.377,1.85,0.378,7.32,1,0,"SM",0,0,6.74,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,0,2,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
54029,115418,1,1,11/17/2012,0,11,1,0,1001131,1,,103,,,,,3,0.483461846089972,0.906,2.78,0.678,13.28,1,0,"CS",0,0,3.95,0,0,1,0,1,,0,,,1,0,0,0,0,1,3.95,0,0,-996,0,-996,0,-996,-996,0,0,3,0,0,3,0,,2,5,"Primary",1,0,0,3,0,0,0,0,0
65192,115418,2,1,11/21/2012,0,11,5,0,1123177,1,,121,,,,,3,2.043289512202,2.594,6.43,-996,-996,1,0,"SS",0,0,68.09,0,1,-996,1,0,0,1,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,26,5,0,0,21,,1,2,"Adult",2,0,1,2,-996,0,0,0,0
65194,115418,1,1,11/23/2012,0,11,7,0,1123177,1,,121,,,,,3,2.043289512202,2.594,6.43,-996,-996,1,0,"SS",0,0,0.71,0,1,-996,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,1,0,,1,2,"Primary",1,0,0,3,-996,0,0,0,0
65196,115418,1,1,11/22/2012,0,11,6,0,1123177,1,,121,,,,,3,2.043289512202,2.594,6.43,-996,-996,1,0,"SS",0,0,28,0,1,-996,1,0,1,0,0,3.11,1,0,0,0,0,1,28,0,0,-996,0,-996,0,-996,-996,0,0,12,2,0,0,10,,1,2,"Primary",1,0,0,1,-996,0,0,0,0
47498,115419,1,1,10/21/2012,0,10,1,0,1099187,1,,122,,,,,3,0.70600447441913,0.949,3.12,0.94,18.9,1,0,"SM",0,0,8.57,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,5,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
48341,115419,1,1,10/23/2012,0,10,3,0,1099187,1,,122,,,,,3,0.70600447441913,0.949,3.12,0.94,18.9,1,0,"SM",0,0,12.23,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,8,5,0,0,3,,1,6,"Primary",1,0,0,1,0,0,0,0,0
49119,115419,1,1,10/27/2012,0,10,7,0,1099187,1,,122,,,,,3,0.70600447441913,0.949,3.12,0.94,18.9,1,0,"SM",0,0,8.87,0,1,1,1,1,1,1,0,1.98,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,6,2,0,2,2,,1,6,"Primary",1,0,0,2,0,0,0,0,0
7444,115423,1,1,5/11/2012,0,5,1,0,,1,,121,,,,,9,,,,,,0,0,".V",0,0,1,0,,1,0,,,,,,,,,,,,-996,-996,,-996,,-996,,-996,-996,,0,,,,,,,3,3,"Primary",1,0,0,1,0,0,0,0,0
70941,115423,1,1,5/14/2012,0,5,4,0,1072696,1,,121,,,,,3,0.470291189499911,0.833,4.4,0.606,11.6,1,0,"SS",0,0,10.51,0,,-996,1,0,0,0,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,3,0,0,0,,1,2,"Primary",1,0,0,2,-996,0,0,0,0
42102,115428,1,1,10/2/2012,0,10,1,0,1168217,1,,121,,,,,3,4.41172927026389,5.702,9.73,-996,-996,1,0,"SS",0,0,30.4,0,,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,7,0,0,0,7,,1,6,"Primary",1,0,0,3,1,0,0,0,0
42104,115428,1,1,10/3/2012,0,10,2,0,1012399,1,,122,,,,,3,3.95805515111984,4.184,6.15,-996,-996,1,0,"SM",0,0,3.24,0,,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,1,0,,1,6,"Primary",1,0,0,3,1,0,0,0,0
43849,115428,1,1,10/4/2012,0,10,3,0,1012399,1,,122,,,,,4,3.95805515111984,4.184,6.15,-996,-996,1,0,"SM",0,0,29.02,0,,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,6,0,0,5,1,,1,6,"Primary",1,0,0,3,1,0,0,0,0
43852,115428,1,1,10/6/2012,0,10,5,0,1012399,1,,122,,,,,4,3.95805515111984,4.184,6.15,-996,-996,1,0,"SM",0,0,17.44,0,,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,0,2,0,,1,6,"Primary",1,0,0,3,1,0,0,0,0
43854,115428,1,1,10/7/2012,0,10,6,0,1168217,1,,121,,,,,3,4.41172927026389,5.702,9.73,-996,-996,1,0,"SS",0,0,48.37,0,,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,10,0,0,2,8,,1,6,"Primary",1,0,0,3,0,0,0,0,0
53598,115432,1,1,11/19/2012,0,11,2,0,1030452,1,,122,,,,,3,9.40260387888666,10.017,15.33,-996,-996,1,0,"SM",0,0,93.15,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,32,30,0,0,2,,1,6,"Primary",1,0,0,1,0,0,0,0,0
53600,115432,1,1,11/19/2012,0,11,2,0,1010956,1,,121,,,,,3,8.34001445733577,8.902,13.53,-996,-996,1,0,"SS",0,0,45.21,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,16,15,0,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
53603,115432,1,1,11/19/2012,0,11,2,0,1057074,1,,116,,,,,3,2.87029515632077,4.862,8.72,-996,-996,1,0,"ME",0,0,19.96,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,0,0,4,0,,1,6,"Primary",1,0,0,3,0,0,0,0,0
40852,115435,1,1,9/27/2012,0,9,1,0,1152906,1,,119,,,,,3,1.18531664323583,1.381,5,-996,-996,1,0,"CO",0,0,2.39,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
41688,115435,1,1,9/30/2012,0,9,4,0,1081135,1,,121,,,,,3,0.348539475832911,0.57,1.87,0.377,7.12,1,0,"SS",0,0,16.93,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,9,5,4,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
41691,115435,1,1,9/30/2012,0,9,4,0,1019899,1,,121,,,,,3,2.70218563675435,2.958,7.72,-996,-996,1,0,"SS",0,0,24.37,0,,1,1,1,1,1,1,2,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,9,9,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
22751,115436,1,1,7/25/2012,0,7,1,0,3000292,1,,116,,,,,0,39.9557791069775,49.598,60.32,-996,-996,0,0,".V",0,0,43.7,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,12,2,0,2,8,,1,6,"Primary",1,0,1,1,0,0,0,0,0
22752,115436,1,1,7/25/2012,0,7,1,0,3900226,2,,211,,,,,0,39.6081780106471,49.25,55.62,-996,-996,0,0,".V",0,0,5.99,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
23652,115436,1,1,7/29/2012,0,7,5,0,1072696,1,,121,,,,,3,0.515620747033096,0.836,4.3,0.608,11.67,1,0,"SS",0,0,69.34,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,31,31,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
