"hhnum","infousa_flag","snap1","snap2","snap3","snap4","snap5","snap6","snap7","snap8","ss1","ss2","ss3","ss4","ss5","ss6","ss7","ss8","sm1","sm2","sm3","sm4","sm5","sm6","sm7","sm8","co1","co2","co3","co4","co5","co6","co7","co8","cs1","cs2","cs3","cs4","cs5","cs6","cs7","cs8","mlg1","mlg2","mlg3","mlg4","mlg5","mlg6","mlg7","mlg8","dist_ss","dist_sm","dist_co","dist_cs","dist_mlg","dist_walmart","nearsnap_placeid","nearsnap_stype","nearsnap_dist","nearsmss_placeid","nearsmss_stype","nearsmss_dist","ff1","ff2","ff3","ff4","ff5","ff6","ff7","ff8","nonff1","nonff2","nonff3","nonff4","nonff5","nonff6","nonff7","nonff8","nearff_sic1","nearff_sic2","nearff_dist","nearnonff_sic1","nearnonff_sic2","nearnonff_dist","nearmcd_sic1","nearmcd_sic2","nearmcd_dist"
110397,1,0,0,0,20,152,567,1009,1785,0,0,0,2,10,28,47,85,0,0,0,4,23,75,116,216,0,0,0,5,41,145,261,517,0,0,0,8,65,259,454,759,0,0,0,0,4,21,47,87,1.06,1.17,1.05,1.13,2.34,1.06,1034308,"CO",1.05,1067809,"SS",1.06,0,0,0,17,61,157,196,196,0,0,0,31,154,465,607,608,581208,581206,1.03,581222,581208,1.05,581208,581206,1.31774393597406
110399,1,2,4,12,14,16,17,18,60,1,1,3,3,3,3,3,8,0,0,0,0,0,0,0,4,1,3,5,5,5,5,5,12,0,0,3,5,6,7,8,28,0,0,0,0,1,1,1,2,0.1,21.95,0.23,0.76,3.99,0.62,1025457,"SS",0.1,1025457,"SS",0.1,0,5,10,10,10,10,10,25,1,7,16,18,19,19,19,62,581208,581206,0.43,581224,581224,0.24,581208,581206,0.451310772219287
110401,1,0,4,21,64,170,436,1186,4317,0,0,0,3,17,52,116,293,0,0,0,1,8,34,79,207,0,0,3,9,39,131,297,931,0,3,12,42,92,187,567,2351,0,1,1,2,4,14,57,212,1.6,1.37,0.58,0.37,0.34,1.6,1108808,"LG",0.34,1173705,"SM",1.37,0,0,2,9,85,296,498,552,0,2,15,48,270,1177,2037,2236,581222,581206,0.93,581208,581208,0.39,581208,581206,1.12093115007367
110411,1,11,30,184,592,2872,9350,12099,15007,1,1,9,32,137,398,547,846,1,2,9,33,158,487,631,829,1,8,20,62,338,1090,1478,2050,2,6,37,110,525,1653,2226,2873,5,8,46,127,506,1719,2157,2546,0.25,0.03,0.23,0.05,0.1,7.64,1145499,"SM",0.03,1145499,"SM",0.03,0,1,22,102,242,411,428,428,1,10,320,1173,2823,4047,4172,4172,581222,581206,0.33,581208,581208,0.06,581208,581206,0.587259949039739
110417,1,1,3,15,52,246,633,1100,2079,0,0,0,3,24,70,122,220,0,1,3,4,17,66,124,220,0,0,1,8,44,139,257,472,1,2,8,26,117,270,455,892,0,0,3,9,24,46,68,133,1.01,0.48,0.63,0.08,0.86,1.01,1100450,"CS",0.08,1133965,"SM",0.48,0,3,12,33,181,563,949,1647,0,2,25,106,545,1741,3094,4754,581208,581206,0.46,581208,581208,0.42,581208,581206,0.974311982657691
110419,1,0,1,10,18,70,189,217,518,0,0,4,7,11,21,23,48,0,0,1,1,3,9,12,21,0,1,3,6,16,46,53,128,0,0,0,2,24,85,94,246,0,0,1,1,6,8,10,28,0.65,0.5,0.48,1.25,0.86,0.68,1082114,"CO",0.48,1007448,"SM",0.5,0,0,7,24,54,118,124,137,0,4,31,63,161,375,407,475,581208,581208,0.69,581208,581208,0.45,581208,581208,0.835985207303651
110422,1,0,3,4,23,177,568,1761,4433,0,1,1,1,16,47,115,290,0,1,1,4,24,53,101,247,0,1,1,4,36,144,318,798,0,0,0,6,58,173,495,1248,0,0,1,4,11,39,174,400,0.45,0.33,0.38,1.07,0.73,2.44,1027606,"SM",0.33,1027606,"SM",0.33,0,1,1,16,90,135,159,186,0,2,4,76,381,628,742,1036,546105,581228,0.38,581222,581208,0.34,581208,581206,1.95830077938918
110423,1,2,3,21,26,42,49,54,104,0,0,2,2,3,4,4,8,0,0,1,1,1,1,1,2,1,1,3,4,7,8,9,13,1,2,10,14,23,26,29,62,0,0,1,1,1,1,1,2,0.64,0.65,0.25,0.2,0.66,0.64,,"CS",0.2,1008958,"SS",0.64,0,0,9,10,13,14,14,21,1,8,34,43,64,80,85,170,581208,581206,0.6,581208,581208,0.25,581208,581206,0.644667751809371
110435,1,0,8,17,39,68,138,212,361,0,0,1,4,4,7,9,12,0,1,2,5,12,25,35,52,0,3,5,13,26,60,90,138,0,3,6,12,17,32,54,113,0,0,0,0,0,0,0,4,0.97,0.45,0.26,0.36,17.62,0.97,1168635,"CO",0.26,1038126,"SM",0.45,3,7,15,36,56,134,167,212,10,39,87,183,326,575,730,927,581208,581206,0.14,581208,581208,0.14,581208,581206,0.142530670896769
110439,1,0,0,3,3,32,185,662,1495,0,0,1,1,9,26,55,145,0,0,0,0,4,19,48,105,0,0,1,1,14,71,181,418,0,0,1,1,2,43,221,553,0,0,0,0,2,15,43,82,0.69,3.05,0.59,0.56,4.39,3.06,1108106,"CS",0.56,1164792,"SS",0.69,0,0,2,2,19,61,115,130,0,0,4,6,68,150,289,337,581208,581206,0.59,581212,581212,0.55,581208,581206,4.80739797122949
110442,1,0,0,0,0,71,295,652,1029,0,0,0,0,3,18,39,67,0,0,0,0,6,21,53,85,0,0,0,0,36,121,246,369,0,0,0,0,16,69,188,318,0,0,0,0,1,22,45,59,2.03,2.26,2.04,2.09,4.03,2.03,1067644,"SS",2.03,1067644,"SS",2.03,0,0,0,0,43,168,406,439,0,0,1,1,74,323,1142,1231,581208,581206,2.03,581208,581208,0.92,581208,581206,2.09292992550218
110443,1,0,0,0,0,9,23,45,198,0,0,0,0,1,2,4,13,0,0,0,0,3,3,6,22,0,0,0,0,2,9,16,62,0,0,0,0,3,7,15,70,0,0,0,0,0,0,0,11,3.88,2.98,2.97,2.98,18.35,3.88,1013505,"CO",2.97,1110400,"SM",2.98,0,0,0,0,7,10,10,18,0,0,0,1,27,33,36,88,581208,581206,2.97,581208,581208,1.99,581208,581206,2.97468335982567
110445,1,0,0,6,6,16,97,197,3028,0,0,2,2,5,13,22,235,0,0,1,1,3,22,33,235,0,0,2,2,5,26,54,505,0,0,1,1,1,10,28,570,0,0,0,0,0,11,21,521,0.66,0.81,0.81,0.73,5.26,5.5,1129933,"SS",0.66,1129933,"SS",0.66,0,0,6,6,17,52,68,197,0,5,28,31,107,504,719,2370,581208,581206,0.66,581208,581208,0.36,581208,581206,3.19414448941871
110446,1,2,4,10,41,96,183,246,1102,0,0,2,5,10,23,34,106,0,0,0,2,7,16,22,75,0,2,3,15,25,59,86,309,2,2,5,17,40,60,72,379,0,0,0,1,7,11,16,67,0.71,1.19,0.31,0.05,1.6,0.91,,"CS",0.05,1141967,"SS",0.71,0,0,4,24,54,108,125,130,5,7,16,40,122,272,318,337,581208,581206,0.61,581208,581208,0.08,581208,581206,0.684447405783694
110448,1,0,6,9,21,29,82,278,589,0,0,0,0,1,9,17,30,0,1,1,2,2,11,27,52,0,3,5,9,11,30,96,198,0,2,3,7,10,19,86,223,0,0,0,0,1,4,12,20,2.06,0.49,0.28,0.42,4.93,2.06,1125081,"CO",0.28,1068511,"SM",0.49,0,4,4,15,20,24,33,69,1,5,10,18,36,52,66,148,581208,581203,0.3,581222,581206,0.19,581208,581206,1.40425895759502
110454,1,0,0,0,4,24,161,543,4387,0,0,0,0,3,20,59,284,0,0,0,2,6,37,85,269,0,0,0,2,9,48,153,788,0,0,0,0,5,43,147,1205,0,0,0,0,0,3,25,392,4.07,1.53,1.71,3.24,5.84,5.68,,"SM",1.53,,"SM",1.53,0,0,0,6,22,79,165,199,0,0,2,10,158,516,880,1108,581208,581206,1.32,581212,581212,0.86,581208,581206,1.50506463803745
110456,1,1,4,4,6,51,121,352,1208,0,1,1,1,6,17,42,132,0,0,0,0,3,11,19,65,1,3,3,3,17,42,125,451,0,0,0,1,22,40,109,366,0,0,0,0,0,2,14,56,0.36,2.13,0.23,1.42,8.79,4.41,1100108,"CO",0.23,1148926,"SS",0.36,0,1,1,3,14,15,25,100,2,6,10,21,59,88,153,471,581208,581206,0.44,581208,581206,0.23,581208,581206,1.7214441308029
110458,1,0,0,0,2,19,111,330,2748,0,0,0,0,1,15,38,227,0,0,0,0,3,11,31,153,0,0,0,0,7,36,111,656,0,0,0,2,5,41,126,1387,0,0,0,0,2,3,10,107,2.2,2.23,2.32,1.73,2.68,5.51,,"CS",1.73,,"SS",2.2,0,0,0,1,10,50,156,552,0,0,1,14,63,175,579,2231,581208,581206,1.77,581228,581228,0.81,581208,581206,2.56757366176143
110461,1,0,0,0,0,0,17,93,598,0,0,0,0,0,2,9,47,0,0,0,0,0,2,11,47,0,0,0,0,0,6,37,196,0,0,0,0,0,5,30,238,0,0,0,0,0,2,3,24,7.54,7.59,7.41,6.5,9.2,10.7,1150378,"CS",6.5,1113902,"SS",7.54,0,0,0,0,0,9,45,79,0,0,0,0,0,17,99,146,581208,581206,7.44,581234,581234,5.24,581208,581206,7.4502949077629
110462,1,0,0,0,0,0,8,123,373,0,0,0,0,0,2,29,84,0,0,0,0,0,2,4,12,0,0,0,0,0,4,42,114,0,0,0,0,0,0,31,89,0,0,0,0,0,0,5,15,6,6.96,6.29,10.06,11.29,6,1174421,"SS",6,1174421,"SS",6,0,0,0,0,0,6,6,96,0,0,0,4,4,26,26,227,581222,581206,5.97,581209,581209,1.46,581208,581206,6.35885224188932
110468,1,1,3,12,21,32,33,35,37,0,0,1,1,1,1,1,1,0,0,0,2,2,2,2,2,1,1,3,4,4,5,6,7,0,1,5,8,15,15,16,16,0,1,2,4,5,5,5,6,0.8,1.05,0.25,0.41,0.45,0.8,1098085,"CO",0.25,1063345,"SS",0.8,1,4,13,19,19,19,19,19,1,10,28,49,57,59,59,59,581208,581206,0.22,581208,581208,0.23,581208,581206,1.27965421181767
110472,1,0,5,8,23,249,420,686,4180,0,0,0,0,11,32,63,300,0,1,2,2,12,31,58,205,0,2,2,4,48,94,168,741,0,1,3,6,66,114,188,1124,0,0,0,2,38,50,66,408,2.05,0.34,0.3,0.48,1.84,4.3,,"SE",0.25,1018178,"SM",0.34,0,7,8,11,42,92,137,185,0,15,20,36,162,438,683,1020,581208,581206,0.25,581208,581206,0.25,581208,581206,0.509756416220613
110475,1,2,2,5,5,5,11,17,294,0,0,1,1,1,1,3,61,0,0,0,0,0,1,1,13,1,1,2,2,2,4,7,84,1,1,2,2,2,5,6,90,0,0,0,0,0,0,0,11,0.53,6.9,0.18,0.12,16.61,0.53,1070512,"CS",0.12,1107547,"SS",0.53,0,4,7,7,7,9,14,21,2,8,16,16,17,26,38,62,581208,581206,0.3,581222,581222,0.12,581208,581206,0.470676253813582
110476,1,4,6,8,24,248,419,681,4178,0,0,0,0,11,32,61,298,1,1,2,2,11,31,58,205,2,2,2,5,48,94,166,743,0,2,3,6,66,113,187,1124,0,0,0,2,38,50,66,409,2.07,0.16,0.09,0.45,1.72,4.47,,"SE",0.04,1018178,"SM",0.16,6,8,8,11,41,92,137,185,9,15,20,36,162,437,684,1020,581208,581206,0.04,581208,581206,0.04,581208,581206,0.405451483912248
110478,2,4,15,44,113,401,968,2117,5773,0,1,3,12,42,96,173,410,0,0,0,8,32,109,220,471,0,0,5,13,55,165,316,839,1,7,22,49,186,378,820,2536,1,3,7,14,40,94,229,571,0.47,1.04,0.68,0.17,0.14,2.34,1039073,"BB",0.14,1083577,"SS",0.47,0,2,15,53,243,471,900,1363,4,18,79,234,1134,2553,5670,7678,581208,581206,0.46,581222,581208,0.16,581208,581206,0.861628333644653
110479,1,0,0,0,2,35,219,587,1596,0,0,0,0,5,33,70,157,0,0,0,0,3,28,52,110,0,0,0,2,16,82,196,456,0,0,0,0,8,52,189,587,0,0,0,0,2,14,39,87,2.47,2.66,1.72,2.98,3.57,4.24,,"CO",1.72,,"SS",2.47,0,0,0,1,18,81,125,130,0,0,1,9,51,199,325,337,581208,581206,1.89,581223,581223,0.74,581208,581206,1.88643861675904
110481,1,8,30,122,313,1885,8591,12972,15034,0,2,5,17,118,383,582,866,1,2,5,17,123,410,605,813,0,1,14,55,374,1029,1562,2051,2,8,24,47,305,1496,2437,2872,1,4,14,35,256,1543,2293,2551,0.41,0.19,0.46,0.18,0.18,1.79,,"SG",0.15,1104811,"SM",0.19,2,5,21,45,129,178,180,180,19,82,261,481,1114,1496,1521,1521,546105,581228,0.09,581222,581208,0.09,581208,581206,0.540337328718581
110485,1,0,0,0,3,88,170,607,2596,0,0,0,1,19,29,78,224,0,0,0,2,14,29,91,293,0,0,0,0,20,39,117,470,0,0,0,0,23,46,197,960,0,0,0,0,7,16,70,317,1.7,1.18,2.14,2.08,3.87,10.49,1108309,"SM",1.18,1108309,"SM",1.18,0,0,0,4,86,121,171,215,0,0,2,47,552,975,1370,1562,581208,581206,1.16,581214,581208,0.67,581208,581206,2.15488939184508
110486,1,0,0,0,0,1,4,6,32,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,2,3,13,0,0,0,0,0,1,1,2,17.03,10.68,16.26,3.96,5.75,17.03,,"CS",3.96,1126619,"SM",10.68,0,0,0,0,0,0,0,10,0,0,0,0,1,5,12,52,581208,581206,16.99,581208,581208,3.15,581208,581206,17.7145228875857
110487,1,1,2,7,17,85,96,99,108,0,0,1,2,15,17,17,17,0,0,0,0,1,1,1,1,0,1,2,2,18,21,21,21,1,1,3,10,27,31,34,37,0,0,0,1,4,4,4,8,0.53,3.9,0.29,0.22,1.76,3.39,1103340,"CS",0.22,1005837,"SS",0.53,4,8,8,17,70,89,89,90,5,7,12,48,181,219,220,231,581208,581206,0.09,581203,581203,0.06,581208,581206,0.176173642269773
110490,1,0,0,0,1,16,46,191,428,0,0,0,0,2,7,22,40,0,0,0,0,1,3,9,20,0,0,0,0,8,14,50,107,0,0,0,1,4,19,83,200,0,0,0,0,0,0,9,23,3.19,3.19,2.64,1.92,10.56,8.63,,"CS",1.92,1113684,"SM",3.19,0,0,0,0,11,30,109,148,0,0,1,3,35,96,372,520,581208,581206,2.37,799201,581212,0.94,581208,581206,3.57788513532459
110494,1,1,6,8,21,29,78,278,589,0,0,0,0,1,9,17,30,0,1,1,2,2,11,27,51,1,3,4,9,11,28,96,198,0,2,3,7,10,19,86,223,0,0,0,0,1,2,12,20,2.13,0.36,0.14,0.34,4.71,2.13,1125081,"CO",0.14,1068511,"SM",0.36,3,3,4,13,20,24,33,69,5,6,9,18,33,52,67,148,581222,581206,0.14,581208,581208,0.07,581208,581206,1.19246159327309
110501,1,0,0,5,7,12,147,315,495,0,0,1,1,1,9,32,52,0,0,0,0,0,5,11,20,0,0,1,2,2,32,73,123,0,0,2,3,7,73,150,231,0,0,0,0,1,6,14,22,0.84,6.9,0.7,0.51,4.31,6.35,,"CS",0.51,1129005,"SS",0.84,0,0,0,2,2,49,116,131,0,1,7,8,17,189,380,440,581208,581206,1.3,581223,581223,0.38,581208,581206,1.33340011856527
110504,1,0,4,9,41,177,696,1124,1867,0,1,1,4,18,70,106,195,0,0,1,5,22,60,105,193,0,0,0,11,42,155,228,397,0,2,5,16,75,310,516,823,0,1,2,2,8,49,77,125,0.29,0.76,1.01,0.26,0.35,0.29,,"CS",0.26,1126625,"SS",0.29,2,5,6,31,136,510,819,1477,1,8,13,52,334,1116,2146,4378,581208,581206,0.11,581208,581208,0.2,581208,581206,0.496796429917442
110515,2,7,29,93,359,1091,2947,4352,6944,0,3,9,21,54,149,272,540,0,0,6,17,60,168,287,595,0,2,8,33,115,346,566,1047,4,15,38,154,467,1317,1921,3052,2,6,15,46,135,335,477,659,0.33,0.54,0.42,0.19,0.21,4.28,1040933,"CS",0.19,1078640,"SS",0.33,1,13,32,90,428,675,999,1575,29,179,451,877,3637,4898,6660,8670,581203,581203,0.2,581208,581208,0,581208,581206,0.372007282375926
110519,1,0,0,0,0,16,59,110,797,0,0,0,0,2,7,14,85,0,0,0,0,1,3,3,44,0,0,0,0,4,24,45,290,0,0,0,0,4,16,33,251,0,0,0,0,2,2,6,37,4.46,4.46,2.54,2.51,3.9,6.42,1117955,"CS",2.51,1025128,"SS",4.46,0,0,0,0,4,26,57,110,0,0,0,1,32,123,288,559,581208,581206,4.27,581208,581208,1.48,581208,581206,4.2736296410777
110526,1,0,1,6,37,113,590,1153,2122,0,0,0,3,8,50,97,230,0,1,1,2,6,33,88,230,0,0,3,10,21,99,219,485,0,0,2,19,62,305,563,899,0,0,0,1,7,49,92,134,1.11,0.42,0.96,0.71,1.17,2.43,1069667,"SM",0.42,1069667,"SM",0.42,0,2,3,18,63,399,818,1724,0,1,3,33,161,1277,2580,4858,581208,581206,0.43,581228,581228,0.48,581208,581206,1.53675531010493
110528,1,0,0,7,47,83,90,97,161,0,0,2,2,6,6,6,12,0,0,0,4,8,8,8,14,0,0,1,10,26,28,29,47,0,0,3,21,32,37,41,67,0,0,1,4,4,4,5,9,0.93,1.3,0.58,0.65,0.75,2.61,1040184,"CO",0.58,1105185,"SS",0.93,0,0,5,24,53,56,56,56,0,1,12,77,154,168,175,175,581208,581206,0.92,581212,581212,0.4,581208,581206,1.00281645641305
110529,2,0,2,14,60,278,973,2476,7516,0,0,2,6,34,106,220,586,0,0,0,1,16,88,197,682,0,0,3,9,50,199,428,1167,0,2,5,28,128,407,1101,3286,0,0,1,7,20,79,230,707,0.9,1.79,0.87,0.48,0.93,2.79,,"CS",0.48,1004259,"SS",0.9,0,0,6,31,181,187,276,1350,2,6,25,117,649,672,1255,7940,581208,581206,0.54,581208,581208,0.14,581208,581206,1.42512051143957
110532,1,2,3,10,45,227,669,1010,2368,0,0,0,3,14,38,57,147,2,2,3,6,26,85,144,267,0,1,5,17,69,168,274,580,0,0,2,15,75,266,381,852,0,0,0,2,21,56,76,233,1.2,0.17,0.33,0.69,1.76,1.99,1073058,"SM",0.17,1073058,"SM",0.17,1,2,5,37,161,446,659,736,3,6,20,98,525,1655,2570,2949,581208,581206,0.23,581212,581212,0.19,581208,581206,1.13460483297155
110544,1,0,3,7,20,134,418,738,980,0,0,0,2,11,30,45,62,0,0,0,1,11,35,60,76,0,3,6,11,51,157,268,361,0,0,1,3,33,107,218,300,0,0,0,2,8,34,52,58,1.33,1.54,0.41,0.61,1.76,1.75,1044994,"CO",0.41,1085849,"SS",1.33,0,2,6,15,102,313,419,439,0,4,11,30,224,912,1204,1231,581208,581206,0.41,581208,581208,0.41,581208,581206,0.413112714779216
110547,1,0,1,7,35,63,90,123,277,0,0,0,0,2,5,6,20,0,0,0,1,6,7,10,20,0,0,2,8,16,22,31,74,0,1,4,16,27,40,55,106,0,0,0,1,1,3,6,17,3.92,1.1,0.55,0.41,1.37,5.16,1009270,"CS",0.41,1014658,"SM",1.1,0,2,7,12,36,44,51,53,5,6,20,55,152,208,234,250,581208,581206,0.41,581208,581208,0.13,581208,581206,0.41299370906576
110549,1,22,84,276,817,3812,9192,11771,14997,0,2,4,16,133,385,515,856,2,3,8,32,203,481,615,813,1,4,17,44,352,1083,1427,2039,2,16,64,184,767,1666,2164,2878,4,11,35,104,647,1615,2114,2544,0.26,0.23,0.23,0.06,0.19,9.57,,"SG",0.06,1074557,"SM",0.23,0,5,14,30,235,419,428,428,29,109,204,396,2593,4117,4172,4172,581222,581206,0.37,581209,581209,0.21,581208,581206,0.379074848815242
110550,1,0,1,6,31,223,676,795,948,0,0,0,1,8,48,56,60,0,0,1,2,19,53,65,75,0,1,3,13,61,225,285,346,0,0,2,11,75,211,234,291,0,0,0,2,25,48,51,60,1.58,0.83,0.45,0.78,1.07,2.68,1153764,"CO",0.45,1135291,"SM",0.83,0,0,6,22,156,378,434,439,1,8,44,184,640,1126,1226,1231,581222,581206,0.7,581223,581223,0.2,581208,581206,0.743913458232862
110552,1,0,0,0,3,40,78,115,402,0,0,0,0,1,3,3,17,0,0,0,0,5,10,16,53,0,0,0,1,22,39,55,160,0,0,0,1,6,17,27,120,0,0,0,0,1,2,2,5,3.67,2.15,1.42,1.96,4.4,3.67,1158613,"CO",1.42,1124919,"SM",2.15,0,0,0,2,29,56,74,212,0,0,1,11,132,299,425,927,581208,581206,1.21,581208,581208,0.85,581208,581206,3.75330086936982
110556,2,4,16,42,109,396,975,2123,5783,0,1,3,12,41,96,173,410,0,0,0,8,31,111,219,472,0,0,4,12,55,166,317,841,1,8,21,47,185,380,826,2543,1,3,7,13,39,94,229,571,0.48,1.09,0.73,0.13,0.08,2.41,1039073,"BB",0.08,1083577,"SS",0.48,0,2,14,54,242,473,903,1366,4,21,76,228,1128,2573,5700,7686,581208,581206,0.47,581222,581208,0.12,581208,581206,0.913729796925114
110561,1,1,1,3,43,136,554,1006,1781,0,0,0,2,4,29,45,84,0,0,0,9,21,69,118,215,0,0,0,8,33,138,264,517,1,1,2,20,63,254,451,757,0,0,1,3,7,23,46,87,1.21,1.08,1.54,0.16,0.86,2.65,1034357,"CS",0.16,1025491,"SM",1.08,1,1,1,22,84,194,196,196,0,0,2,66,250,587,607,608,581222,581206,0.11,581212,581212,0.6,581208,581206,1.68065340109093
110575,1,0,0,0,3,12,38,103,1128,0,0,0,0,2,6,16,106,0,0,0,0,1,5,15,97,0,0,0,2,6,11,27,233,0,0,0,1,3,14,38,529,0,0,0,0,0,0,2,74,2.46,2.34,1.54,1.63,10.37,2.46,1144943,"CO",1.54,1131723,"SM",2.34,0,0,0,14,18,43,119,793,0,0,0,5,14,66,192,2017,581208,581206,1.6,581248,581248,1.6,581208,581206,1.60005938495352
110579,1,0,0,5,49,131,555,995,1772,0,0,1,2,4,29,45,84,0,0,1,10,21,68,117,213,0,0,0,8,30,135,263,516,0,0,3,25,60,258,447,751,0,0,0,3,7,23,44,87,0.88,0.62,1.48,0.6,1.24,2.88,1034357,"CS",0.6,1025491,"SM",0.62,0,0,4,26,86,194,196,196,0,0,14,71,270,589,606,608,581222,581206,0.5,581222,581208,0.63,581208,581206,1.50453410145789
110586,1,0,0,0,1,16,46,191,428,0,0,0,0,2,7,22,40,0,0,0,0,1,3,9,20,0,0,0,0,8,14,50,107,0,0,0,1,4,19,83,200,0,0,0,0,0,0,9,23,3.19,3.18,2.64,1.91,10.57,8.63,,"CS",1.91,1113684,"SM",3.18,0,0,0,0,11,30,109,148,0,0,1,3,35,96,372,520,581208,581206,2.36,799201,581212,0.95,581208,581206,3.57254050876507
110589,1,0,0,0,2,26,160,460,4454,0,0,0,0,3,21,47,282,0,0,0,2,7,36,79,274,0,0,0,0,10,47,130,796,0,0,0,0,6,41,129,1232,0,0,0,0,0,4,21,394,3.5,1.82,2.01,2.35,6.48,6.26,,"SM",1.82,,"SM",1.82,0,0,0,6,25,67,138,199,0,0,3,8,161,484,792,1108,581208,581206,1.58,581212,581212,0.52,581208,581206,1.79201675336508
110604,1,1,3,22,63,249,702,1058,1573,0,0,0,0,15,47,83,170,0,0,4,6,22,42,64,114,0,0,3,11,65,158,254,453,1,3,14,39,110,291,444,561,0,0,0,2,13,36,58,87,2.02,0.65,0.74,0.09,1.36,2.18,1018733,"CS",0.09,1104074,"SM",0.65,1,1,5,7,87,239,412,573,2,4,24,72,436,1165,1771,2390,581208,581208,0.1,581208,581208,0.09,581208,581206,0.779738383568324
110611,1,6,31,60,138,708,6200,10588,15095,0,1,1,6,26,252,491,887,0,0,0,2,22,295,508,785,0,3,4,9,81,829,1322,2038,1,4,17,37,157,1212,1989,2908,0,3,4,7,80,925,1833,2568,0.29,1.27,0.34,0.17,0.39,2.99,,"SG",0.07,1017194,"SS",0.29,0,7,10,20,101,180,180,180,4,21,66,155,752,1521,1521,1521,546105,581228,0.29,581208,581208,0.17,581208,581206,1.96804764098296
110618,1,2,7,26,57,271,561,779,964,0,0,1,1,12,33,54,63,0,1,3,3,18,42,62,78,0,0,4,10,70,170,276,349,2,4,15,27,110,194,232,295,0,0,0,2,22,41,51,59,0.6,0.43,0.69,0.03,1.53,4.11,,"CS",0.03,1051853,"SM",0.43,0,0,7,15,90,251,416,439,2,4,13,41,351,789,1194,1231,581208,581206,0.75,581212,581212,0.18,581208,581206,0.749233396422484
110625,1,0,3,11,26,114,251,588,1595,0,2,3,4,6,10,24,69,0,0,1,3,12,34,79,184,0,0,4,7,31,57,169,459,0,0,2,9,48,118,254,694,0,0,0,1,5,13,27,73,0.45,0.83,0.83,0.81,1.34,0.45,,"DR",0.34,1043410,"SS",0.45,0,4,15,22,69,122,196,196,0,1,26,50,211,394,603,608,581208,581206,0.4,581228,581228,0.49,581208,581206,0.438905129253468
110635,1,0,0,1,3,10,59,92,203,0,0,0,0,2,4,5,13,0,0,0,1,2,6,7,17,0,0,1,2,5,20,29,75,0,0,0,0,0,23,39,60,0,0,0,0,0,2,5,17,2.76,1.99,0.89,5.76,6.43,2.76,1035920,"CO",0.89,1069191,"SM",1.99,0,0,3,4,19,49,52,78,0,0,3,7,32,151,171,229,581208,581206,0.66,581208,581208,0.68,581208,581206,0.663809182395528
110640,1,4,9,39,119,459,725,917,1048,0,0,1,3,13,24,42,47,0,1,6,6,17,41,59,76,0,1,9,24,88,166,225,272,4,4,19,60,252,364,437,478,0,1,2,8,25,37,44,51,0.83,0.49,0.49,0.06,0.44,4.52,1158508,"CS",0.06,1140385,"SM",0.49,0,0,11,21,93,238,325,345,2,7,35,141,587,1113,1427,1579,581208,581206,0.57,581225,581225,0.04,581208,581206,0.675532437439805
110646,1,1,5,16,33,138,657,1419,2902,0,0,2,5,18,97,197,394,0,0,1,2,13,50,98,181,0,0,3,7,34,180,393,865,1,4,9,17,64,265,599,1214,0,1,1,1,4,29,50,89,0.76,0.75,0.74,0.12,0.42,4.44,,"CS",0.12,1125385,"SM",0.75,2,4,11,30,155,734,1161,1478,6,20,50,126,605,2725,3744,4217,581208,581206,0.1,581208,581208,0.12,581208,581206,0.836010224851537
110648,1,0,0,0,0,0,24,93,510,0,0,0,0,0,1,6,27,0,0,0,0,0,3,12,47,0,0,0,0,0,8,36,175,0,0,0,0,0,9,29,182,0,0,0,0,0,1,2,18,8.85,8.54,5.71,6.68,5.72,8.85,1077521,"CO",5.71,1122439,"SM",8.54,0,0,0,0,0,15,54,69,0,0,0,0,2,33,113,148,581208,581208,6.82,841201,581208,3.25,581208,581206,8.33513414979796
110652,1,1,10,19,58,123,218,396,2268,0,2,3,8,13,20,32,151,0,1,1,7,24,39,66,247,0,3,4,10,25,45,93,406,0,1,7,22,39,76,146,868,0,0,1,6,12,21,28,286,0.36,0.26,0.27,0.41,0.89,4.31,,"SG",0.21,1003290,"SM",0.26,2,3,6,36,100,154,248,352,31,63,87,206,450,784,1197,1651,581203,581203,0.13,581208,581208,0.09,581208,581206,0.391372099997749
110653,1,0,1,3,17,76,257,606,2335,0,1,1,2,11,29,71,285,0,0,0,1,3,10,30,144,0,0,0,6,27,86,175,673,0,0,2,5,30,108,273,1031,0,0,0,1,2,9,19,73,0.49,1.7,1.02,0.53,1.21,0.49,1131556,"SS",0.49,1131556,"SS",0.49,0,2,10,29,71,197,404,1465,0,1,8,37,85,354,1167,4194,581208,581206,0.49,581207,581207,0.29,581208,581206,0.491431573022389
110656,1,0,0,11,13,13,16,26,37,0,0,1,1,1,1,1,1,0,0,1,1,1,1,2,2,0,0,2,2,2,2,4,6,0,0,5,6,6,8,13,21,0,0,0,1,1,1,1,1,0.61,0.92,0.6,0.8,1.42,0.61,1134557,"CO",0.6,1154064,"SS",0.61,0,0,5,5,5,5,5,5,0,2,12,14,15,17,17,19,581222,581206,0.79,581208,581208,0.35,581208,581206,0.816091844589395
